segment_index,start,end,duration,active_task_count,demand_req,cross_demand_req,required_cross_link_count,cross_link_count,cross_capacity,cross_supply,cross_rate_used,cross_data_used,eta_cap_shortfall,zero_cross_req,zero_cross_demand,eta0_indicator
563,35760.0,35880.0,120.0,4,287.1350946153858,287.1350946153858,1,2,1600.0,1600.0,797.4,95688.0,0.0,0,0,0
564,35880.0,35940.0,60.0,4,231.45387861111251,231.45387861111251,1,2,1600.0,1600.0,797.4,47844.0,0.0,0,0,0
565,35940.0,36000.0,60.0,4,195.18819369220307,195.18819369220307,1,2,1600.0,1600.0,609.9974000000065,36599.84400000039,0.0,0,0,0
566,36000.0,36120.0,120.0,3,181.19384528836818,181.19384528836818,1,2,1600.0,1600.0,603.9,72468.0,0.0,0,0,0
567,36120.0,36180.0,60.0,3,151.6146276666674,151.6146276666674,1,2,1600.0,1600.0,603.9,36234.0,0.0,0,0,0
568,36180.0,36240.0,60.0,3,134.82946236693502,134.82946236693502,1,2,1600.0,1600.0,603.9,36234.0,0.0,0,0,0
569,36240.0,36300.0,60.0,3,116.43477148148226,116.43477148148226,1,2,1600.0,1600.0,603.9,36234.0,0.0,0,0,0
570,36300.0,36303.985,3.985000000000582,4,204.16075907120825,204.16075907120825,1,2,1600.0,1600.0,805.8569134253694,3211.3398000005664,0.0,0,0,0
571,36303.985,36360.0,56.01499999999942,3,202.72322033847274,202.72322033847274,1,1,800.0,800.0,610.6,34202.75899999964,0.0,0,0,0
572,36360.0,36420.0,60.0,3,192.85108209956775,192.85108209956775,1,1,800.0,800.0,610.6,36636.0,0.0,0,0,0
573,36420.0,36480.0,60.0,3,181.37975658956987,181.37975658956987,1,1,800.0,800.0,610.6,36636.0,0.0,0,0,0
574,36480.0,36540.0,60.0,3,168.8112606927406,168.8112606927406,1,1,800.0,800.0,610.6,36636.0,0.0,0,0,0
575,36540.0,36600.0,60.0,3,154.92170012578697,154.92170012578697,1,1,800.0,800.0,585.6000000000001,35136.00000000001,0.0,0,0,0
576,36600.0,36660.0,60.0,2,139.89558725146287,139.89558725146287,1,1,800.0,800.0,384.1,23046.0,0.0,0,0,0
577,36660.0,36720.0,60.0,2,126.8207078272092,126.8207078272092,1,1,800.0,800.0,384.1,23046.0,0.0,0,0,0
578,36720.0,36780.0,60.0,3,216.34672507526986,216.34672507526986,1,1,800.0,800.0,509.55757333334384,30573.454400000628,0.0,0,0,0
579,36780.0,36840.0,60.0,2,202.76041979010495,202.76041979010495,1,1,800.0,800.0,394.8,23688.0,0.0,0,0,0
580,36840.0,36900.0,60.0,2,200.60240224891388,200.60240224891388,1,1,800.0,800.0,394.8,23688.0,0.0,0,0,0
581,36900.0,36960.0,60.0,3,329.99529411764706,329.99529411764706,1,1,800.0,800.0,658.0,39480.0,0.0,0,0,0
582,36960.0,37020.0,60.0,3,325.5440663456394,325.5440663456394,1,1,800.0,800.0,658.0,39480.0,0.0,0,0,0
583,37020.0,37140.0,120.0,4,412.7659271910446,412.7659271910446,1,1,800.0,800.0,800.0,96000.0,0.0,0,0,0
584,37140.0,37200.0,60.0,4,402.0648300631777,402.0648300631777,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
585,37200.0,37260.0,60.0,4,396.4801419878296,396.4801419878296,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
586,37260.0,37320.0,60.0,4,390.7297291345687,390.7297291345687,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
587,37320.0,37380.0,60.0,5,512.6057791750209,512.6057791750209,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
588,37380.0,37440.0,60.0,5,507.6688864206625,507.6688864206625,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
589,37440.0,37500.0,60.0,5,502.5573946450928,502.5573946450928,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
590,37500.0,37560.0,60.0,7,747.7617684392403,747.7617684392403,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
591,37560.0,37620.0,60.0,7,744.4891972960265,744.4891972960265,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
592,37620.0,37680.0,60.0,7,741.0268763037354,741.0268763037354,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
593,37680.0,37705.356,25.355999999999767,7,737.3608138747289,737.3608138747289,1,1,800.0,800.0,800.0,20284.799999999814,0.0,0,0,0
594,37705.356,37740.0,34.64400000000023,7,735.7466294465171,735.7466294465171,1,2,1600.0,1600.0,1499.1999999999998,51938.28480000034,0.0,0,0,0
595,37740.0,37800.0,60.0,7,727.9776107405174,727.9776107405174,1,2,1600.0,1600.0,1499.1999999999998,89952.0,0.0,0,0,0
596,37800.0,37860.0,60.0,7,714.1246254147569,714.1246254147569,1,2,1600.0,1600.0,1499.1999999999998,89952.0,0.0,0,0,0
597,37860.0,37920.0,60.0,7,699.7414293797906,699.7414293797906,1,2,1600.0,1600.0,1499.1999999999998,89952.0,0.0,0,0,0
598,37920.0,37980.0,60.0,8,797.0957110889663,797.0957110889663,1,2,1600.0,1600.0,1578.7999999999997,94728.0,0.0,0,0,0
599,37980.0,38040.0,60.0,8,781.6871762991523,781.6871762991523,1,2,1600.0,1600.0,1578.7999999999997,94728.0,0.0,0,0,0
600,38040.0,38100.0,60.0,8,765.6355695504723,765.6355695504723,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
601,38100.0,38160.0,60.0,9,856.5898901953069,856.5898901953069,2,2,1600.0,1600.0,1599.9999999999998,96000.0,0.0,0,0,0
602,38160.0,38220.0,60.0,9,840.5484494715961,840.5484494715961,2,2,1600.0,1600.0,1599.9999999999998,96000.0,0.0,0,0,0
603,38220.0,38280.0,60.0,9,823.7717442177991,823.7717442177991,2,2,1600.0,1600.0,1599.9999999999998,96000.0,0.0,0,0,0
604,38280.0,38340.0,60.0,9,806.2063426521654,806.2063426521654,2,2,1600.0,1600.0,1599.9999999999998,96000.0,0.0,0,0,0
605,38340.0,38400.0,60.0,9,787.7933673810109,787.7933673810109,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
606,38400.0,38460.0,60.0,9,768.3330768752894,768.3330768752894,1,2,1600.0,1600.0,1599.9999999999998,96000.0,0.0,0,0,0
607,38460.0,38520.0,60.0,9,748.4432227660076,748.4432227660076,1,2,1600.0,1600.0,1599.9999999999998,96000.0,0.0,0,0,0
608,38520.0,38640.0,120.0,10,848.8794799498589,848.8794799498589,2,2,1600.0,1600.0,1600.0,192000.0,0.0,0,0,0
609,38640.0,38700.0,60.0,10,807.3876341353349,807.3876341353349,2,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
610,38700.0,38760.0,60.0,11,868.9994284129482,868.9994284129482,2,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
611,38760.0,38820.0,60.0,10,847.2091037348148,847.2091037348148,2,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
612,38820.0,38880.0,60.0,10,826.6789717944789,826.6789717944789,2,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
613,38880.0,38940.0,60.0,10,805.3179626991855,805.3179626991855,2,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
614,38940.0,39000.0,60.0,10,782.2722709500167,782.2722709500167,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
615,39000.0,39060.0,60.0,9,758.3400661482133,758.3400661482133,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
616,39060.0,39120.0,60.0,9,739.2145355901188,739.2145355901188,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
617,39120.0,39180.0,60.0,9,719.5906099828337,719.5906099828337,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
618,39180.0,39240.0,60.0,9,698.5958497215646,698.5958497215646,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
619,39240.0,39300.0,60.0,9,676.9983884670711,676.9983884670711,1,2,1600.0,1600.0,1573.2,94392.0,0.0,0,0,0
620,39300.0,39360.0,60.0,8,655.948560221885,655.948560221885,1,2,1600.0,1600.0,1549.6000000000001,92976.0,0.0,0,0,0
621,39360.0,39420.0,60.0,8,636.2438582411885,636.2438582411885,1,2,1600.0,1600.0,1549.6000000000001,92976.0,0.0,0,0,0
622,39420.0,39480.0,60.0,8,615.6326253419948,615.6326253419948,1,2,1600.0,1600.0,1536.0,92160.0,0.0,0,0,0
623,39480.0,39540.0,60.0,8,594.2839231184521,594.2839231184521,1,2,1600.0,1600.0,1424.8815999999993,85492.89599999995,0.0,0,0,0
624,39540.0,39600.0,60.0,7,574.3721504315683,574.3721504315683,1,2,1600.0,1600.0,1333.6,80016.0,0.0,0,0,0
625,39600.0,39660.0,60.0,7,555.4860444595225,555.4860444595225,1,2,1600.0,1600.0,1333.6,80016.0,0.0,0,0,0
626,39660.0,39720.0,60.0,7,535.6095723013499,535.6095723013499,1,2,1600.0,1600.0,1333.6,80016.0,0.0,0,0,0
627,39720.0,39780.0,60.0,8,609.9708343554086,609.9708343554086,1,2,1600.0,1600.0,1466.3000000000002,87978.0,0.0,0,0,0
628,39780.0,39848.604,68.60399999999936,8,587.2013123909107,587.2013123909107,1,2,1600.0,1600.0,1466.3000000000002,100594.04519999905,0.0,0,0,0
629,39848.604,39900.0,51.39600000000064,8,559.5781223760862,559.5781223760862,1,1,800.0,800.0,800.0,41116.80000000052,0.0,0,0,0
630,39900.0,39960.0,60.0,8,552.399023392164,552.399023392164,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
631,39960.0,40020.0,60.0,8,543.5065518678668,543.5065518678668,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
632,40020.0,40080.0,60.0,8,532.7307597192053,532.7307597192053,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
633,40080.0,40140.0,60.0,8,522.474718951975,522.474718951975,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
634,40140.0,40200.0,60.0,8,511.476200065638,511.476200065638,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
635,40200.0,40260.0,60.0,8,498.03765897109304,498.03765897109304,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
636,40260.0,40320.0,60.0,8,485.1613390164966,485.1613390164966,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
637,40320.0,40380.0,60.0,8,469.3250615432775,469.3250615432775,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
638,40380.0,40440.0,60.0,8,454.0624255241007,454.0624255241007,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
639,40440.0,40500.0,60.0,8,435.14188835617574,435.14188835617574,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
640,40500.0,40560.0,60.0,8,416.4726043240934,416.4726043240934,1,1,800.0,800.0,800.0000000000001,48000.0,0.0,0,0,0
641,40560.0,40620.0,60.0,5,397.6352949006979,397.6352949006979,1,1,800.0,800.0,718.4651999999992,43107.91199999995,0.0,0,0,0
642,40620.0,40680.0,60.0,4,386.1874239045917,386.1874239045917,1,1,800.0,800.0,637.5,38250.0,0.0,0,0,0
643,40680.0,40740.0,60.0,4,377.54822639846765,377.54822639846765,1,1,800.0,800.0,469.84167999999966,28190.50079999998,0.0,0,0,0
644,40740.0,40800.0,60.0,3,374.730174658631,374.730174658631,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
645,40800.0,40860.0,60.0,3,372.4943845740743,372.4943845740743,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
646,40860.0,40920.0,60.0,3,370.1198404542127,370.1198404542127,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
647,40920.0,40980.0,60.0,3,367.59285124582067,367.59285124582067,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
648,40980.0,41040.0,60.0,3,364.8978072891075,364.8978072891075,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
649,41040.0,41160.0,120.0,3,362.01682089372,362.01682089372,1,1,800.0,800.0,450.7,54084.0,0.0,0,0,0
650,41160.0,41220.0,60.0,3,355.6112906498602,355.6112906498602,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
651,41220.0,41280.0,60.0,3,352.03496674190205,352.03496674190205,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
652,41280.0,41340.0,60.0,3,348.1675266212409,348.1675266212409,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
653,41340.0,41400.0,60.0,3,343.9701164874555,343.9701164874555,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
654,41400.0,41460.0,60.0,3,339.3962646184016,339.3962646184016,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
655,41460.0,41520.0,60.0,3,334.3898150620693,334.3898150620693,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
656,41520.0,41580.0,60.0,3,328.8821163333337,328.8821163333337,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
657,41580.0,41640.0,60.0,3,322.78811854152326,322.78811854152326,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
658,41640.0,41700.0,60.0,3,316.00082902097944,316.00082902097944,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
659,41700.0,41760.0,60.0,3,308.3832251809528,308.3832251809528,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
660,41760.0,41820.0,60.0,3,299.7560918030308,299.7560918030308,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
661,41820.0,41880.0,60.0,3,289.8790624347831,289.8790624347831,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
662,41880.0,41940.0,60.0,3,278.419790404041,278.419790404041,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
663,41940.0,42000.0,60.0,3,264.9012098039222,264.9012098039222,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
664,42000.0,42060.0,60.0,3,248.60556671428643,248.60556671428643,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
665,42060.0,42120.0,60.0,3,228.3858337543868,228.3858337543868,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
666,42120.0,42180.0,60.0,3,202.25680479365172,202.25680479365172,1,1,800.0,800.0,450.7,27042.0,0.0,0,0,0
667,42180.0,42240.0,60.0,3,166.3842357466075,166.3842357466075,1,1,800.0,800.0,444.7867200000037,26687.203200000222,0.0,0,0,0
668,42240.0,42300.0,60.0,2,114.04721625000025,114.04721625000025,1,1,800.0,800.0,285.5,17130.0,0.0,0,0,0
669,42300.0,42360.0,60.0,2,99.36246193939421,99.36246193939421,1,1,800.0,800.0,202.4884800000019,12149.308800000115,0.0,0,0,0
670,42360.0,42420.0,60.0,1,90.1836300000001,90.1836300000001,1,1,800.0,800.0,132.7,7961.999999999999,0.0,0,0,0
671,42420.0,42480.0,60.0,1,86.9131400000001,86.9131400000001,1,1,800.0,800.0,132.7,7961.999999999999,0.0,0,0,0
672,42480.0,42540.0,60.0,1,83.09756833333344,83.09756833333344,1,1,800.0,800.0,132.7,7961.999999999999,0.0,0,0,0
673,42540.0,42600.0,60.0,1,78.58825636363649,78.58825636363649,1,1,800.0,800.0,132.7,7961.999999999999,0.0,0,0,0
674,42600.0,42660.0,60.0,1,73.17708200000013,73.17708200000013,1,1,800.0,800.0,132.7,7961.999999999999,0.0,0,0,0
675,42660.0,42720.0,60.0,1,66.56342444444459,66.56342444444459,1,1,800.0,800.0,132.7,7961.999999999999,0.0,0,0,0
676,42720.0,42780.0,60.0,1,58.29635250000016,58.29635250000016,1,1,800.0,800.0,132.7,7961.999999999999,0.0,0,0,0
677,42780.0,42840.0,60.0,1,47.667260000000184,47.667260000000184,1,1,800.0,800.0,132.7,7961.999999999999,0.0,0,0,0
678,42840.0,42900.0,60.0,1,33.49513666666689,33.49513666666689,1,1,800.0,800.0,132.7,7961.999999999999,0.0,0,0,0
679,42900.0,42960.0,60.0,1,13.654164000000264,13.654164000000264,1,1,800.0,800.0,68.27082000000132,4096.249200000079,0.0,0,0,0
680,42960.0,43020.0,60.0,0,0,0,0,1,800.0,800.0,0.0,0.0,0.0,0,0,0
681,43020.0,43140.0,120.0,0,0,0,0,1,800.0,800.0,0.0,0.0,0.0,0,0,0
682,43140.0,43200.0,60.0,0,0,0,0,1,800.0,800.0,0.0,0.0,0.0,0,0,0
