segment_index,start,end,duration,active_task_count,demand_req,cross_demand_req,required_cross_link_count,cross_link_count,cross_capacity,cross_supply,cross_rate_used,cross_data_used,eta_cap_shortfall,zero_cross_req,zero_cross_demand,eta0_indicator
406,25680.0,25740.0,60.0,8,787.0600421774523,787.0600421774523,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
407,25740.0,25800.0,60.0,8,785.9755771566018,785.9755771566018,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
408,25800.0,25860.0,60.0,8,786.6120110108396,786.6120110108396,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
409,25860.0,25920.0,60.0,8,785.3732333815948,785.3732333815948,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
410,25920.0,25980.0,60.0,9,909.4942613676099,909.4942613676099,2,1,800.0,800.0,800.0,48000.0,109.49426136760985,0,0,0
411,25980.0,26100.0,120.0,9,917.2011266720868,917.2011266720868,2,1,800.0,800.0,800.0,96000.0,117.20112667208684,0,0,0
412,26100.0,26160.0,60.0,9,931.3803119623291,931.3803119623291,2,1,800.0,800.0,800.0,48000.0,131.38031196232907,0,0,0
413,26160.0,26220.0,60.0,9,933.9428221764448,933.9428221764448,2,1,800.0,800.0,800.0,48000.0,133.9428221764448,0,0,0
414,26220.0,26340.0,120.0,9,939.5476260966566,939.5476260966566,2,1,800.0,800.0,800.0,96000.0,139.5476260966566,0,0,0
415,26340.0,26400.0,60.0,9,958.3437900502877,958.3437900502877,2,1,800.0,800.0,800.0,48000.0,158.34379005028768,0,0,0
416,26400.0,26460.0,60.0,9,961.892279411982,961.892279411982,2,1,800.0,800.0,800.0,48000.0,161.89227941198203,0,0,0
417,26460.0,26520.0,60.0,9,969.8825384551837,969.8825384551837,2,1,800.0,800.0,800.0,48000.0,169.88253845518375,0,0,0
418,26520.0,26580.0,60.0,9,973.7661677058203,973.7661677058203,2,1,800.0,800.0,800.0,48000.0,173.7661677058203,0,0,0
419,26580.0,26640.0,60.0,9,983.1625146167719,983.1625146167719,2,1,800.0,800.0,800.0,48000.0,183.1625146167719,0,0,0
420,26640.0,26700.0,60.0,9,987.5452711934557,987.5452711934557,2,1,800.0,800.0,800.0,48000.0,187.54527119345573,0,0,0
421,26700.0,26760.0,60.0,9,1003.5639089626738,1003.5639089626738,2,1,800.0,800.0,800.0,48000.0,203.56390896267385,0,0,0
422,26760.0,26820.0,60.0,9,1017.4737993164081,1017.4737993164081,2,1,800.0,800.0,800.0,48000.0,217.47379931640808,0,0,0
423,26820.0,26880.0,60.0,9,987.4748975506901,987.4748975506901,2,1,800.0,800.0,800.0,48000.0,187.47489755069012,0,0,0
424,26880.0,26940.0,60.0,9,1013.9055196881993,1013.9055196881993,2,1,800.0,800.0,800.0,48000.0,213.90551968819932,0,0,0
425,26940.0,27000.0,60.0,9,1035.43896749354,1035.43896749354,2,1,800.0,800.0,800.0,48000.0,235.43896749354008,0,0,0
426,27000.0,27060.0,60.0,9,979.4289438796897,979.4289438796897,2,1,800.0,800.0,800.0,48000.0,179.42894387968965,0,0,0
427,27060.0,27120.0,60.0,9,1046.3829834686635,1046.3829834686635,2,1,800.0,800.0,800.0,48000.0,246.3829834686635,0,0,0
428,27120.0,27180.0,60.0,8,933.6502726020278,933.6502726020278,2,1,800.0,800.0,800.0,48000.0,133.65027260202783,0,0,0
429,27180.0,27240.0,60.0,8,945.191458210758,945.191458210758,2,1,800.0,800.0,800.0,48000.0,145.19145821075801,0,0,0
430,27240.0,27360.0,120.0,8,973.4117386042302,973.4117386042302,2,1,800.0,800.0,799.9999999999999,95999.99999999999,173.4117386042302,0,0,0
431,27360.0,27420.0,60.0,7,871.2645127308904,871.2645127308904,2,1,800.0,800.0,800.0,48000.0,71.26451273089037,0,0,0
432,27420.0,27480.0,60.0,7,874.1123931540617,874.1123931540617,2,1,800.0,800.0,800.0,48000.0,74.11239315406169,0,0,0
433,27480.0,27600.0,120.0,7,857.8598597470351,857.8598597470351,2,1,800.0,800.0,800.0,96000.0,57.8598597470351,0,0,0
434,27600.0,27660.0,60.0,7,813.5581120384766,813.5581120384766,2,1,800.0,800.0,800.0,48000.0,13.558112038476565,0,0,0
435,27660.0,27720.0,60.0,7,809.0968344221621,809.0968344221621,2,1,800.0,800.0,800.0,48000.0,9.096834422162146,0,0,0
436,27720.0,27780.0,60.0,7,800.0543318793997,800.0543318793997,2,1,800.0,800.0,800.0,48000.0,0.0543318793996832,0,0,0
437,27780.0,27840.0,60.0,7,789.148881882087,789.148881882087,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
438,27840.0,27900.0,60.0,7,775.5988278031462,775.5988278031462,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
439,27900.0,27960.0,60.0,7,753.4484470902075,753.4484470902075,1,1,800.0,800.0,800.0,47999.70698294257,0.0,0,0,0
440,27960.0,28020.0,60.0,6,728.0876236793373,728.0876236793373,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
441,28020.0,28080.0,60.0,6,715.6393173147237,715.6393173147237,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
442,28080.0,28140.0,60.0,6,701.9192025803978,701.9192025803978,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
443,28140.0,28200.0,60.0,5,696.8466985611498,696.8466985611498,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
444,28200.0,28260.0,60.0,5,691.414898989899,691.414898989899,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
445,28260.0,28320.0,60.0,5,684.3974960876369,684.3974960876369,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
446,28320.0,28380.0,60.0,5,677.1359029649595,677.1359029649595,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
447,28380.0,28440.0,60.0,5,669.6169453734672,669.6169453734672,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
448,28440.0,28500.0,60.0,5,661.8264705882353,661.8264705882353,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
449,28500.0,28620.0,120.0,4,653.7492537313433,653.7492537313433,1,1,800.0,800.0,800.0,96000.0,0.0,0,0,0
450,28620.0,28680.0,60.0,4,648.4676923076923,648.4676923076923,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
451,28680.0,28740.0,60.0,4,645.703125,645.703125,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
452,28740.0,28800.0,60.0,4,642.8507936507937,642.8507936507937,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
453,28800.0,28860.0,60.0,4,639.9064516129032,639.9064516129032,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
454,28860.0,28920.0,60.0,4,636.8655737704918,636.8655737704918,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
455,28920.0,28980.0,60.0,4,633.7233333333334,633.7233333333334,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
456,28980.0,29040.0,60.0,4,630.4745762711865,630.4745762711865,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
457,29040.0,29071.33,31.330000000001746,4,627.1137931034483,627.1137931034483,1,1,800.0,800.0,800.0,25064.0000000014,0.0,0,0,0
458,29071.33,29100.0,28.669999999998254,4,625.3124300092499,625.3124300092499,1,0,0.0,0.0,0,0.0,625.3124300092499,1,1,1
459,29100.0,29160.0,60.0,4,625.6009108187134,625.6009108187134,1,0,0.0,0.0,0,0.0,625.6009108187134,1,1,1
460,29160.0,29220.0,60.0,3,425.92056994047607,425.92056994047607,1,0,0.0,0.0,0,0.0,425.92056994047607,1,1,1
461,29220.0,29280.0,60.0,3,426.562762121212,426.562762121212,1,0,0.0,0.0,0,0.0,426.562762121212,1,1,1
462,29280.0,29340.0,60.0,3,427.22873919753073,427.22873919753073,1,0,0.0,0.0,0,0.0,427.22873919753073,1,1,1
463,29340.0,29400.0,60.0,3,427.9198474842766,427.9198474842766,1,0,0.0,0.0,0,0.0,427.9198474842766,1,1,1
464,29400.0,29460.0,60.0,3,428.6375368589742,428.6375368589742,1,0,0.0,0.0,0,0.0,428.6375368589742,1,1,1
465,29460.0,29462.134,2.1339999999981956,3,429.3833709150325,429.3833709150325,1,0,0.0,0.0,0,0.0,429.3833709150325,1,1,1
466,29462.134,29580.0,117.8660000000018,3,429.4104367555673,429.4104367555673,1,1,800.0,800.0,625.0999999999999,73678.03660000113,0.0,0,0,0
467,29580.0,29640.0,60.0,3,421.5651489795915,421.5651489795915,1,1,800.0,800.0,625.0999999999999,37506.0,0.0,0,0,0
468,29640.0,29700.0,60.0,3,417.324839583333,417.324839583333,1,1,800.0,800.0,625.0999999999999,37506.0,0.0,0,0,0
469,29700.0,29760.0,60.0,4,579.6040914893614,579.6040914893614,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
470,29760.0,29880.0,120.0,4,572.212803623188,572.212803623188,1,1,800.0,800.0,800.0,96000.0,0.0,0,0,0
471,29880.0,29940.0,60.0,4,556.5137748432599,556.5137748432599,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
472,29940.0,30000.0,60.0,4,548.1666915952669,548.1666915952669,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
473,30000.0,30060.0,60.0,3,542.4160714285714,542.4160714285714,1,1,800.0,800.0,724.0,43440.0,0.0,0,0,0
474,30060.0,30096.329,36.32900000000154,3,539.1145454545455,539.1145454545455,1,1,800.0,800.0,724.0,26302.196000001117,0.0,0,0,0
475,30096.329,30120.0,23.670999999998457,3,537.0565243861895,537.0565243861895,1,2,1600.0,1600.0,724.0,17095.182885870257,0.0,0,0,0
476,30120.0,30180.0,60.0,2,306.99074074074076,306.99074074074076,1,2,1600.0,1600.0,657.2,39432.0,0.0,0,0,0
477,30180.0,30240.0,60.0,2,300.9080483490566,300.9080483490566,1,2,1600.0,1600.0,657.2,39432.0,0.0,0,0,0
478,30240.0,30300.0,60.0,2,294.6083943833944,294.6083943833944,1,2,1600.0,1600.0,657.2,39432.0,0.0,0,0,0
479,30300.0,30360.0,60.0,3,480.87985452245414,480.87985452245414,1,2,1600.0,1600.0,1042.8000000000002,62568.0,0.0,0,0,0
480,30360.0,30420.0,60.0,3,470.17491267982604,470.17491267982604,1,2,1600.0,1600.0,1042.8000000000002,62568.0,0.0,0,0,0
481,30420.0,30480.0,60.0,3,459.05051020408166,459.05051020408166,1,2,1600.0,1600.0,1042.8000000000002,62568.0,0.0,0,0,0
482,30480.0,30540.0,60.0,3,447.4812935749489,447.4812935749489,1,2,1600.0,1600.0,1042.8000000000002,62568.0,0.0,0,0,0
483,30540.0,30600.0,60.0,3,435.43980828734567,435.43980828734567,1,2,1600.0,1600.0,1042.8000000000002,62568.0,0.0,0,0,0
484,30600.0,30660.0,60.0,3,422.89627510805997,422.89627510805997,1,2,1600.0,1600.0,1042.8000000000002,62568.0,0.0,0,0,0
485,30660.0,30720.0,60.0,3,409.81833694083696,409.81833694083696,1,2,1600.0,1600.0,1042.8000000000002,62568.0,0.0,0,0,0
486,30720.0,30840.0,120.0,4,538.4707716701903,538.4707716701903,1,2,1600.0,1600.0,1313.2,157584.0,0.0,0,0,0
487,30840.0,30900.0,60.0,4,504.8922988656878,504.8922988656878,1,2,1600.0,1600.0,1313.2,78792.0,0.0,0,0,0
488,30900.0,30960.0,60.0,5,623.7658215661104,623.7658215661104,1,2,1600.0,1600.0,1457.2,87432.0,0.0,0,0,0
489,30960.0,31020.0,60.0,5,605.3209469941822,605.3209469941822,1,2,1600.0,1600.0,1456.0,87360.0,0.0,0,0,0
490,31020.0,31140.0,120.0,5,585.6006957268513,585.6006957268513,1,2,1600.0,1600.0,1457.2,174864.0,0.0,0,0,0
491,31140.0,31200.0,60.0,5,544.092926055808,544.092926055808,1,2,1600.0,1600.0,1456.0,87360.0,0.0,0,0,0
492,31200.0,31260.0,60.0,5,521.3048577899642,521.3048577899642,1,2,1600.0,1600.0,1457.2,87432.0,0.0,0,0,0
493,31260.0,31320.0,60.0,5,497.7888771160638,497.7888771160638,1,2,1600.0,1600.0,1457.2,87432.0,0.0,0,0,0
494,31320.0,31380.0,60.0,6,627.2091330585264,627.2091330585264,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
495,31380.0,31440.0,60.0,6,600.9896533360819,600.9896533360819,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
496,31440.0,31500.0,60.0,6,573.2704387918914,573.2704387918914,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
497,31500.0,31560.0,60.0,7,668.4098553353215,668.4098553353215,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
498,31560.0,31620.0,60.0,6,641.0391945823303,641.0391945823303,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
499,31620.0,31680.0,60.0,6,616.228337793092,616.228337793092,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
500,31680.0,31740.0,60.0,6,589.779869537505,589.779869537505,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
501,31740.0,31800.0,60.0,6,561.7239760851144,561.7239760851144,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
502,31800.0,31860.0,60.0,5,531.897425559298,531.897425559298,1,2,1600.0,1600.0,1312.7,78762.0,0.0,0,0,0
503,31860.0,31920.0,60.0,5,514.3940949157969,514.3940949157969,1,2,1600.0,1600.0,1312.7,78762.0,0.0,0,0,0
504,31920.0,31980.0,60.0,6,612.344692686816,612.344692686816,1,2,1600.0,1600.0,1400.0,84000.0,0.0,0,0,0
505,31980.0,32100.0,120.0,6,593.4095018140564,593.4095018140564,1,2,1600.0,1600.0,1511.95,181434.0,0.0,0,0,0
506,32100.0,32160.0,60.0,6,658.5579611602329,658.5579611602329,1,2,1600.0,1600.0,1462.6,87756.0,0.0,0,0,0
507,32160.0,32220.0,60.0,6,642.3556134862504,642.3556134862504,1,2,1600.0,1600.0,1462.6,87756.0,0.0,0,0,0
508,32220.0,32340.0,120.0,6,625.429911442838,625.429911442838,1,2,1600.0,1600.0,1462.6,175512.0,0.0,0,0,0
509,32340.0,32400.0,60.0,6,589.1911969743132,589.1911969743132,1,2,1600.0,1600.0,1462.6,87756.0,0.0,0,0,0
510,32400.0,32460.0,60.0,6,569.7548874151545,569.7548874151545,1,2,1600.0,1600.0,1462.6,87756.0,0.0,0,0,0
511,32460.0,32520.0,60.0,6,549.3469384515822,549.3469384515822,1,2,1600.0,1600.0,1462.6,87756.0,0.0,0,0,0
512,32520.0,32580.0,60.0,7,621.2869534632035,621.2869534632035,1,2,1600.0,1600.0,1538.8,92328.0,0.0,0,0,0
513,32580.0,32640.0,60.0,7,598.9026403630999,598.9026403630999,1,2,1600.0,1600.0,1538.8,92328.0,0.0,0,0,0
514,32640.0,32700.0,60.0,7,575.280691109525,575.280691109525,1,2,1600.0,1600.0,1538.8,92328.0,0.0,0,0,0
515,32700.0,32760.0,60.0,8,687.1071467117819,687.1071467117819,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
516,32760.0,32820.0,60.0,8,662.6601131479572,662.6601131479572,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
517,32820.0,32880.0,60.0,8,636.6677039147988,636.6677039147988,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
518,32880.0,32940.0,60.0,8,608.9321673154528,608.9321673154528,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
519,32940.0,33000.0,60.0,7,579.5686032231634,579.5686032231634,1,2,1600.0,1600.0,1534.7,92082.0,0.0,0,0,0
520,33000.0,33060.0,60.0,7,556.6365247715248,556.6365247715248,1,2,1600.0,1600.0,1575.9,94554.0,0.0,0,0,0
521,33060.0,33120.0,60.0,7,532.0363136853158,532.0363136853158,1,2,1600.0,1600.0,1489.9,89394.0,0.0,0,0,0
522,33120.0,33180.0,60.0,7,629.2923976261229,629.2923976261229,1,2,1600.0,1600.0,1473.6,88416.0,0.0,0,0,0
523,33180.0,33240.0,60.0,7,613.3935098441609,613.3935098441609,1,2,1600.0,1600.0,1542.8,92568.0,0.0,0,0,0
524,33240.0,33300.0,60.0,7,595.7703967056908,595.7703967056908,1,2,1600.0,1600.0,1542.8,92568.0,0.0,0,0,0
525,33300.0,33360.0,60.0,7,577.3403158140384,577.3403158140384,1,2,1600.0,1600.0,1493.4,89604.0,0.0,0,0,0
526,33360.0,33420.0,60.0,6,559.684950831274,559.684950831274,1,2,1600.0,1600.0,1307.5,78450.0,0.0,0,0,0
527,33420.0,33480.0,60.0,6,547.9549221017078,547.9549221017078,1,2,1600.0,1600.0,1303.6,78216.0,0.0,0,0,0
528,33480.0,33600.0,120.0,6,535.88227641115,535.88227641115,1,2,1600.0,1600.0,1303.6,156432.0,0.0,0,0,0
529,33600.0,33660.0,60.0,6,510.4402340290955,510.4402340290955,1,2,1600.0,1600.0,1303.6,78216.0,0.0,0,0,0
530,33660.0,33720.0,60.0,6,497.02036651674536,497.02036651674536,1,2,1600.0,1600.0,1303.6,78216.0,0.0,0,0,0
531,33720.0,33780.0,60.0,6,483.0974494595719,483.0974494595719,1,2,1600.0,1600.0,1303.6,78216.0,0.0,0,0,0
532,33780.0,33840.0,60.0,6,468.640643051174,468.640643051174,1,2,1600.0,1600.0,1303.6,78216.0,0.0,0,0,0
533,33840.0,33900.0,60.0,6,453.616404246027,453.616404246027,1,2,1600.0,1600.0,1303.6,78216.0,0.0,0,0,0
534,33900.0,33960.0,60.0,6,437.9881734226187,437.9881734226187,1,2,1600.0,1600.0,1303.6,78216.0,0.0,0,0,0
535,33960.0,34020.0,60.0,6,421.71601538229703,421.71601538229703,1,2,1600.0,1600.0,1303.6,78216.0,0.0,0,0,0
536,34020.0,34080.0,60.0,6,404.75620660041716,404.75620660041716,1,2,1600.0,1600.0,1303.6,78216.0,0.0,0,0,0
537,34080.0,34140.0,60.0,6,387.0607589505126,387.0607589505126,1,2,1600.0,1600.0,1157.8000000000002,69468.0,0.0,0,0,0
538,34140.0,34161.892,21.891999999999825,5,372.6268680122606,372.6268680122606,1,2,1600.0,1600.0,1067.1,23360.953199999814,0.0,0,0,0
539,34161.892,34200.0,38.108000000000175,5,368.13812305639595,368.13812305639595,1,3,2400.0,2400.0,1071.0,40813.66800000018,0.0,0,0,0
540,34200.0,34260.0,60.0,5,360.1214935767373,360.1214935767373,1,3,2400.0,2400.0,1071.0,64260.0,0.0,0,0,0
541,34260.0,34320.0,60.0,5,347.07945988842107,347.07945988842107,1,3,2400.0,2400.0,1071.0,64260.0,0.0,0,0,0
542,34320.0,34380.0,60.0,5,333.4926372345241,333.4926372345241,1,3,2400.0,2400.0,1071.0,64260.0,0.0,0,0,0
543,34380.0,34440.0,60.0,5,319.3225038200857,319.3225038200857,1,3,2400.0,2400.0,1071.0,64260.0,0.0,0,0,0
544,34440.0,34500.0,60.0,5,304.52650574530514,304.52650574530514,1,3,2400.0,2400.0,1071.0,64260.0,0.0,0,0,0
545,34500.0,34620.0,120.0,5,289.0574814517763,289.0574814517763,1,3,2400.0,2400.0,1071.0,128520.0,0.0,0,0,0
546,34620.0,34680.0,60.0,5,255.8844502654947,255.8844502654947,1,3,2400.0,2400.0,1071.0,64260.0,0.0,0,0,0
547,34680.0,34740.0,60.0,5,238.05626627996384,238.05626627996384,1,3,2400.0,2400.0,991.7,59502.0,0.0,0,0,0
548,34740.0,34860.0,120.0,4,222.24159251993174,222.24159251993174,1,3,2400.0,2400.0,877.5,105300.0,0.0,0,0,0
549,34860.0,34920.0,60.0,4,197.33695012947908,197.33695012947908,1,3,2400.0,2400.0,877.5,52650.0,0.0,0,0,0
550,34920.0,34980.0,60.0,4,184.10521735714286,184.10521735714286,1,3,2400.0,2400.0,877.5,52650.0,0.0,0,0,0
551,34980.0,35037.96,57.95999999999913,4,170.30677490571767,170.30677490571767,1,3,2400.0,2400.0,830.3355900621143,48126.25079999943,0.0,0,0,0
552,35037.96,35040.0,2.040000000000873,3,157.60008079070482,157.60008079070482,1,2,1600.0,1600.0,668.2,1363.1280000005836,0.0,0,0,0
553,35040.0,35100.0,60.0,3,157.28824472909892,157.28824472909892,1,2,1600.0,1600.0,668.2,40092.0,0.0,0,0,0
554,35100.0,35160.0,60.0,3,147.92779922779923,147.92779922779923,1,2,1600.0,1600.0,668.2,40092.0,0.0,0,0,0
555,35160.0,35220.0,60.0,3,138.18573941916938,138.18573941916938,1,2,1600.0,1600.0,668.2,40092.0,0.0,0,0,0
556,35220.0,35280.0,60.0,3,128.036026272578,128.036026272578,1,2,1600.0,1600.0,668.2,40092.0,0.0,0,0,0
557,35280.0,35340.0,60.0,3,117.45,117.45,1,2,1600.0,1600.0,668.2,40092.0,0.0,0,0,0
558,35340.0,35400.0,60.0,3,106.39602087410307,106.39602087410307,1,2,1600.0,1600.0,668.2,40092.0,0.0,0,0,0
559,35400.0,35429.751,29.750999999996566,3,94.83904671717171,94.83904671717171,1,2,1600.0,1600.0,668.2,19879.618199997705,0.0,0,0,0
560,35429.751,35460.0,30.249000000003434,3,88.9101325054981,88.9101325054981,1,3,2400.0,2400.0,668.2,20212.381800002295,0.0,0,0,0
561,35460.0,35520.0,60.0,3,82.7401332727548,82.7401332727548,1,3,2400.0,2400.0,568.7,34122.0,0.0,0,0,0
562,35520.0,35580.0,60.0,2,73.37250673854447,73.37250673854447,1,3,2400.0,2400.0,500.1,30006.0,0.0,0,0,0
563,35580.0,35640.0,60.0,2,65.96510590858418,65.96510590858418,1,3,2400.0,2400.0,500.1,30006.0,0.0,0,0,0
564,35640.0,35670.972,30.97200000000157,2,58.29117647058824,58.29117647058824,1,3,2400.0,2400.0,500.1,15489.097200000786,0.0,0,0,0
565,35670.972,35700.0,29.02799999999843,2,54.22074773389611,54.22074773389611,1,2,1600.0,1600.0,500.1,14516.902799999214,0.0,0,0,0
566,35700.0,35760.0,60.0,1,50.33582089552239,50.33582089552239,1,2,1600.0,1600.0,226.5,13590.0,0.0,0,0,0
567,35760.0,35880.0,120.0,1,47.666666666666664,47.666666666666664,1,2,1600.0,1600.0,226.5,27180.0,0.0,0,0,0
568,35880.0,35940.0,60.0,1,42.078125,42.078125,1,2,1600.0,1600.0,226.5,13590.0,0.0,0,0,0
569,35940.0,36000.0,60.0,1,39.15079365079365,39.15079365079365,1,2,1600.0,1600.0,226.5,13590.0,0.0,0,0,0
570,36000.0,36120.0,120.0,1,36.12903225806452,36.12903225806452,1,2,1600.0,1600.0,226.5,27180.0,0.0,0,0,0
571,36120.0,36180.0,60.0,1,29.783333333333335,29.783333333333335,1,2,1600.0,1600.0,226.5,13590.0,0.0,0,0,0
572,36180.0,36240.0,60.0,1,26.449152542372882,26.449152542372882,1,2,1600.0,1600.0,226.5,13590.0,0.0,0,0,0
573,36240.0,36300.0,60.0,1,23.0,23.0,1,2,1600.0,1600.0,226.5,13590.0,0.0,0,0,0
574,36300.0,36360.0,60.0,2,127.4298245614035,127.4298245614035,1,2,1600.0,1600.0,442.5,26550.0,0.0,0,0,0
575,36360.0,36420.0,60.0,2,122.64123376623377,122.64123376623377,1,2,1600.0,1600.0,442.5,26550.0,0.0,0,0,0
576,36420.0,36480.0,60.0,2,117.69591836734695,117.69591836734695,1,2,1600.0,1600.0,442.5,26550.0,0.0,0,0,0
577,36480.0,36540.0,60.0,2,112.58571974035891,112.58571974035891,1,2,1600.0,1600.0,442.5,26550.0,0.0,0,0,0
578,36540.0,36600.0,60.0,2,107.30188679245283,107.30188679245283,1,2,1600.0,1600.0,417.5,25050.0,0.0,0,0,0
579,36600.0,36660.0,60.0,1,102.3157894736842,102.3157894736842,1,2,1600.0,1600.0,216.0,12960.0,0.0,0,0,0
580,36660.0,36720.0,60.0,1,101.1063829787234,101.1063829787234,1,2,1600.0,1600.0,216.0,12960.0,0.0,0,0,0
581,36720.0,36780.0,60.0,2,204.8709677419355,204.8709677419355,1,2,1600.0,1600.0,394.8,23688.0,0.0,0,0,0
582,36780.0,36840.0,60.0,2,202.76041979010495,202.76041979010495,1,2,1600.0,1600.0,394.8,23688.0,0.0,0,0,0
583,36840.0,36900.0,60.0,2,200.60240224891388,200.60240224891388,1,2,1600.0,1600.0,394.8,23688.0,0.0,0,0,0
584,36900.0,36960.0,60.0,3,329.99529411764706,329.99529411764706,1,2,1600.0,1600.0,658.0,39480.0,0.0,0,0,0
585,36960.0,37020.0,60.0,3,325.5440663456394,325.5440663456394,1,2,1600.0,1600.0,658.0,39480.0,0.0,0,0,0
586,37020.0,37140.0,120.0,4,412.7659271910446,412.7659271910446,1,2,1600.0,1600.0,823.2,98784.0,0.0,0,0,0
587,37140.0,37200.0,60.0,4,401.5375573359049,401.5375573359049,1,2,1600.0,1600.0,823.2,49392.0,0.0,0,0,0
588,37200.0,37260.0,60.0,4,395.68014198782964,395.68014198782964,1,2,1600.0,1600.0,823.2,49392.0,0.0,0,0,0
589,37260.0,37320.0,60.0,4,389.6506593671269,389.6506593671269,1,2,1600.0,1600.0,823.2,49392.0,0.0,0,0,0
590,37320.0,37380.0,60.0,5,511.2410732926679,511.2410732926679,1,2,1600.0,1600.0,1078.8000000000002,64728.0,0.0,0,0,0
591,37380.0,37440.0,60.0,5,502.8459426977188,502.8459426977188,1,2,1600.0,1600.0,1078.8000000000002,64728.0,0.0,0,0,0
592,37440.0,37500.0,60.0,5,494.18960770787027,494.18960770787027,1,2,1600.0,1600.0,1078.8000000000002,64728.0,0.0,0,0,0
593,37500.0,37560.0,60.0,7,735.7592318538746,735.7592318538746,1,2,1600.0,1600.0,1499.1999999999998,89952.0,0.0,0,0,0
594,37560.0,37620.0,60.0,7,723.1887921144737,723.1887921144737,1,2,1600.0,1600.0,1499.1999999999998,89952.0,0.0,0,0,0
595,37620.0,37680.0,60.0,7,710.1796091123488,710.1796091123488,1,2,1600.0,1600.0,1499.1999999999998,89952.0,0.0,0,0,0
596,37680.0,37740.0,60.0,7,696.7073917694081,696.7073917694081,1,2,1600.0,1600.0,1499.1999999999998,89952.0,0.0,0,0,0
597,37740.0,37800.0,60.0,7,682.7459605687833,682.7459605687833,1,2,1600.0,1600.0,1499.1999999999998,89952.0,0.0,0,0,0
598,37800.0,37860.0,60.0,7,668.2670552534169,668.2670552534169,1,2,1600.0,1600.0,1499.1999999999998,89952.0,0.0,0,0,0
599,37860.0,37920.0,60.0,7,653.2401180206328,653.2401180206328,1,2,1600.0,1600.0,1499.1999999999998,89952.0,0.0,0,0,0
600,37920.0,37980.0,60.0,8,749.932048429879,749.932048429879,1,2,1600.0,1600.0,1578.7999999999997,94728.0,0.0,0,0,0
601,37980.0,38040.0,60.0,8,733.84171457635,733.84171457635,1,2,1600.0,1600.0,1578.7999999999997,94728.0,0.0,0,0,0
602,38040.0,38100.0,60.0,8,717.0879705719602,717.0879705719602,1,2,1600.0,1600.0,1578.7999999999997,94728.0,0.0,0,0,0
603,38100.0,38160.0,60.0,9,807.6273602157363,807.6273602157363,2,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
604,38160.0,38220.0,60.0,9,790.7903305048172,790.7903305048172,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
605,38220.0,38280.0,60.0,9,773.1914491293843,773.1914491293843,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
606,38280.0,38340.0,60.0,9,754.7759038263051,754.7759038263051,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
607,38340.0,38400.0,60.0,9,735.5419556809089,735.5419556809089,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
608,38400.0,38460.0,60.0,9,715.3681336810045,715.3681336810045,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
609,38460.0,38520.0,60.0,9,694.1809374536773,694.1809374536773,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
